iteration,human feature,trajectory feature,feature norm,weights,human likeness,likelihood
15,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02859094  0.0923335   0.01789369 ...  0.00676844  0.05328271
  0.00749642]",0.9811065,-2.0762525916973047
15,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02853802  0.09214872  0.01783211 ...  0.0067549   0.05317614
  0.00748143]",0.97772145,-2.078366298620775
15,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02848319  0.09196436  0.01778288 ...  0.00674139  0.05306979
  0.00746646]",0.9845698,-2.1840116740242035
16,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02843598  0.09178017  0.01768839 ...  0.00672791  0.05296365
  0.00745153]",0.99398637,-1.7870287862153518
16,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456371,"[-0.02838886  0.09159635  0.0175941  ...  0.00671446  0.05285772
  0.00743663]",0.97984004,-1.7800451658001109
16,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02833641  0.09141304  0.01753275 ...  0.00670103  0.05275201
  0.00742176]",0.9811065,-2.067446358601014
16,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.028284    0.0912301   0.0174719  ...  0.00668762  0.0526465
  0.00740691]",0.97772145,-2.0697029358673547
16,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02822968  0.09104757  0.01742338 ...  0.00667425  0.05254121
  0.0073921 ]",0.9845698,-2.179461713885706
17,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02818298  0.09086522  0.01732962 ...  0.0066609   0.05243613
  0.00737731]",0.99398637,-1.7673164863448676
17,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456373,"[-0.02813636  0.09068322  0.01723605 ...  0.00664758  0.05233126
  0.00736256]",0.97984004,-1.7603721408023958
17,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02808442  0.09050174  0.01717541 ...  0.00663428  0.05222659
  0.00734783]",0.9811065,-2.0587278362901493
17,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02803252  0.09032062  0.01711527 ...  0.00662102  0.05212214
  0.00733314]",0.97772145,-2.0611258608993417
17,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.0279787   0.09013992  0.01706747 ...  0.00660777  0.0520179
  0.00731847]",0.9845698,-2.174957071713818
18,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02793249  0.08995938  0.01697442 ...  0.00659456  0.05191386
  0.00730384]",0.99398637,-1.7478005225564743
18,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456373,"[-0.02788638  0.08977919  0.01688156 ...  0.00658137  0.05181003
  0.00728923]",0.97984004,-1.7408950607059097
18,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02783494  0.08959952  0.01682163 ...  0.00656821  0.05170641
  0.00727465]",0.9811065,-2.050096151158286
18,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02778354  0.0894202   0.0167622  ...  0.00655507  0.051603
  0.0072601 ]",0.97772145,-2.052634214283483
18,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02773022  0.0892413   0.01671511 ...  0.00654196  0.05149979
  0.00724558]",0.9845698,-2.1704972961379756
19,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02768451  0.08906256  0.01662276 ...  0.00652888  0.05139679
  0.00723109]",0.99398637,-1.728478939327161
19,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456371,"[-0.02763889  0.08888417  0.0165306  ...  0.00651582  0.051294
  0.00721663]",0.97984004,-1.7216119738838032
19,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02758794  0.08870628  0.01647138 ...  0.00650279  0.05119141
  0.00720219]",0.9811065,-2.041550438300181
19,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02753703  0.08852875  0.01641265 ...  0.00648978  0.05108903
  0.00718779]",0.97772145,-2.044227145146568
19,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02748421  0.08835164  0.01636625 ...  0.0064768   0.05098685
  0.00717341]",0.9845698,-2.1660819402832896
20,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02743899  0.08817467  0.0162746  ...  0.00646385  0.05088488
  0.00715907]",0.99398637,-1.7093498006109584
20,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456373,"[-0.02739386  0.08799806  0.01618314 ...  0.00645092  0.05078311
  0.00714475]",0.97984004,-1.7025209481475514
20,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02734341  0.08782194  0.01612461 ...  0.00643802  0.05068154
  0.00713046]",0.9811065,-2.03308984142512
20,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02729299  0.08764618  0.01606657 ...  0.00642514  0.05058018
  0.0071162 ]",0.97772145,-2.0359038110901615
20,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02724065  0.08747083  0.01602087 ...  0.00641229  0.05047902
  0.00710197]",0.9845698,-2.161710561725796
21,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02719592  0.08729563  0.01592991 ...  0.00639947  0.05037806
  0.00708776]",0.99398637,-1.6904111896451894
21,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456371,"[-0.02715128  0.08712077  0.01583914 ...  0.00638667  0.0502773
  0.00707359]",0.97984004,-1.6836200705533813
21,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02710131  0.08694641  0.0157813  ...  0.00637389  0.05017675
  0.00705944]",0.9811065,-2.024713512771111
21,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02705137  0.08677241  0.01572395 ...  0.00636115  0.0500764
  0.00704532]",0.97772145,-2.027663378106144
21,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02699951  0.0865988   0.01567893 ...  0.00634842  0.04997624
  0.00703123]",0.9845698,-2.157382722448096
22,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02695527  0.08642534  0.01558865 ...  0.00633573  0.04987629
  0.00701717]",0.99398637,-1.6716612087582163
22,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456371,"[-0.02691111  0.08625222  0.01549856 ...  0.00632306  0.04977654
  0.00700313]",0.97984004,-1.6649074472106022
22,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02686162  0.0860796   0.01544141 ...  0.00631041  0.04967698
  0.00698913]",0.9811065,-2.0164206130199176
22,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02681216  0.08590733  0.01538473 ...  0.00629779  0.04957763
  0.00697515]",0.97772145,-2.019505020493238
22,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02676078  0.08573545  0.01534039 ...  0.00628519  0.04947848
  0.0069612 ]",0.9845698,-2.1530979887954818
23,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02671701  0.08556372  0.0152508  ...  0.00627262  0.04937952
  0.00694728]",0.99398637,-1.6530979791793499
23,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456371,"[-0.02667333  0.08539233  0.01516138 ...  0.00626008  0.04928076
  0.00693338]",0.97984004,-1.6463812030918348
23,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02662431  0.08522143  0.0151049  ...  0.00624756  0.0491822
  0.00691951]",0.9811065,-2.0082103112130234
23,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02657533  0.08505087  0.0150489  ...  0.00623506  0.04908383
  0.00690567]",0.97772145,-2.011427920774164
23,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02652443  0.08488071  0.01500523 ...  0.00622259  0.04898567
  0.00689186]",0.9845698,-2.1488559314324807
24,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02648113  0.08471068  0.0149163  ...  0.00621015  0.04888769
  0.00687808]",0.99398637,-1.6347196408506974
24,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456373,"[-0.02643792  0.084541    0.01482756 ...  0.00619773  0.04878992
  0.00686432]",0.97984004,-1.6280394818451072
24,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02638938  0.0843718   0.01477174 ...  0.00618533  0.04869234
  0.00685059]",0.9811065,-2.000081784668293
24,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02634087  0.08420294  0.01471641 ...  0.00617296  0.04859495
  0.00683689]",0.97772145,-2.003431269613813
24,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02629043  0.08403447  0.0146734  ...  0.00616062  0.04849776
  0.00682322]",0.9845698,-2.1446561252998446
25,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.0262476   0.08386614  0.01458514 ...  0.00614829  0.04840077
  0.00680957]",0.99398637,-1.6165243522405532
25,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456373,"[-0.02620486  0.08369814  0.01449706 ...  0.006136    0.04830397
  0.00679595]",0.97984004,-1.6098804456078781
25,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02615678  0.08353063  0.0144419  ...  0.00612373  0.04820736
  0.00678236]",0.9811065,-1.992034218897583
25,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02610873  0.08336345  0.01438723 ...  0.00611148  0.04811094
  0.0067688 ]",0.97772145,-1.9955142657381195
25,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02605876  0.08319667  0.01434488 ...  0.00609926  0.04801472
  0.00675526]",0.9845698,-2.1404981495719344
26,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.0260164   0.08303001  0.01425728 ...  0.00608706  0.04791869
  0.00674175]",0.99398637,-1.5985102901591972
26,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456373,"[-0.02597411  0.08286369  0.01416985 ...  0.00607488  0.04782286
  0.00672827]",0.97984004,-1.5919022748228429
26,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.0259265   0.08269784  0.01411535 ...  0.00606273  0.04772721
  0.00671481]",0.9811065,-1.9840668075251031
26,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02587891  0.08253233  0.01406133 ...  0.00605061  0.04763176
  0.00670138]",0.97772145,-1.9876761158537413
26,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.0258294   0.08236721  0.01401964 ...  0.00603851  0.04753649
  0.00668798]",0.9845698,-2.136381587614583
27,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02578749  0.08220221  0.01393268 ...  0.00602643  0.04744142
  0.0066746 ]",0.99398637,-1.5806756495758094
27,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456371,"[-0.02574567  0.08203754  0.0138459  ...  0.00601438  0.04734654
  0.00666125]",0.97984004,-1.574103168055629
27,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02569851  0.08187335  0.01379205 ...  0.00600235  0.04725184
  0.00664793]",0.9811065,-1.9761787522066463
27,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02565138  0.08170949  0.01373867 ...  0.00599034  0.04715734
  0.00663463]",0.97772145,-1.979916034568646
27,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02560232  0.08154601  0.01369763 ...  0.00597836  0.04706303
  0.00662136]",0.9845698,-2.132306026943322
28,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02556087  0.08138265  0.01361131 ...  0.00596641  0.0469689
  0.00660812]",0.99398637,-1.563018643437971
28,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456371,"[-0.0255195   0.08121962  0.01352518 ...  0.00595447  0.04687496
  0.00659491]",0.97984004,-1.5564813418143473
28,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02547279  0.08105707  0.01347197 ...  0.00594256  0.04678121
  0.00658172]",0.9811065,-1.9683692625495866
28,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02542611  0.08089484  0.01341923 ...  0.00593068  0.04668765
  0.00656855]",0.97772145,-1.9722332443133332
28,"[ 0.00000000e+00  0.00000000e+00 -1.18122266e-07 ...  0.00000000e+00
  0.00000000e+00  0.00000000e+00]","[2.24632642e-04 6.06725238e-06 1.35688272e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.816085567670646,"[-0.02537751  0.08073299  0.01337883 ...  0.00591882  0.04659427
  0.00655541]",0.9845698,-2.128271059182069
29,"[ 0.0000000e+00  0.0000000e+00 -1.3967135e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.633275499356495,"[-0.02533651  0.08057126  0.01329315 ...  0.00590698  0.04650109
  0.0065423 ]",0.99398637,-1.5455375024924507
29,"[ 0.000000e+00  0.000000e+00 -1.006654e-06 ...  0.000000e+00  0.000000e+00
  0.000000e+00]","[9.75151236e-04 2.63385081e-05 5.89035435e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",11.762405465456371,"[-0.02529558  0.08040985  0.01320765 ...  0.00589517  0.04640808
  0.00652922]",0.97984004,-1.539035030370755
29,"[ 0.0000000e+00  0.0000000e+00 -4.4263933e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.33023843e-04 1.16958289e-05 2.61565979e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.777091250891055,"[-0.02524932  0.08024892  0.01315507 ...  0.00588338  0.04631527
  0.00651616]",0.9811065,-1.9606375560336389
29,"[ 0.0000000e+00  0.0000000e+00 -5.1373763e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[4.26851343e-04 1.15291117e-05 2.57837510e-03 ... 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",6.7920993460059735,"[-0.02520309  0.0800883   0.01310297 ...  0.00587161  0.04622264
  0.00650313]",0.97772145,-1.96462697526297
