iteration,human feature,trajectory feature,feature norm,weights,human likeness,likelihood
31,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.28088547  0.06713089 -0.07198145 ... -0.04289114  0.06439942
  0.05874961]",0.7465486967314356,-1.9358455522368843
31,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.28327816  0.06714099 -0.07283511 ... -0.04280535  0.06427062
  0.05863211]",0.692115625942305,5.938219949850094
31,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.28547853  0.06714905 -0.0736873  ... -0.04271974  0.06414208
  0.05851485]",0.6548020903044954,7.263564486990763
32,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.28804777  0.06716112 -0.07453741 ... -0.0426343   0.06401379
  0.05839782]",0.7712467566082652,4.622602540444028
32,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.29041752  0.06717107 -0.07538611 ... -0.04254904  0.06388577
  0.05828102]",0.7562418620875254,5.438538805626038
32,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.29123907  0.067117   -0.07581341 ... -0.04246394  0.063758
  0.05816446]",0.7465486967314356,-1.9248760279620711
32,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712205,"[-0.29361105  0.06712713 -0.07665941 ... -0.04237901  0.06363048
  0.05804813]",0.692115625942305,6.1676427781663925
32,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.29579075  0.06713521 -0.07750395 ... -0.04229425  0.06350322
  0.05793204]",0.6548020903044954,7.529666213307603
33,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.29833937  0.06714731 -0.07834643 ... -0.04220966  0.06337621
  0.05781617]",0.7712467566082652,4.815599510831554
33,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.30068853  0.06715729 -0.07918751 ... -0.04212524  0.06324946
  0.05770054]",0.7562418620875254,5.651760073645995
33,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.30148955  0.06710324 -0.07960721 ... -0.04204099  0.06312296
  0.05758514]",0.7465486967314356,-1.9140157610257056
33,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712205,"[-0.30384102  0.0671134  -0.08044562 ... -0.04195691  0.06299672
  0.05746997]",0.692115625942305,6.394780536777166
33,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.30600027  0.06712151 -0.08128259 ... -0.041873    0.06287072
  0.05735503]",0.6548020903044954,7.793117545163472
34,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.30852847  0.06713364 -0.08211751 ... -0.04178925  0.06274498
  0.05724032]",0.7712467566082652,5.0066742159696815
34,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.31085725  0.06714364 -0.08295105 ... -0.04170567  0.06261949
  0.05712584]",0.7562418620875254,5.862857640795816
34,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.31163793  0.06708963 -0.08336322 ... -0.04162226  0.06249425
  0.05701159]",0.7465486967314356,-1.9032636632159878
34,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.31396911  0.06709981 -0.08419412 ... -0.04153902  0.06236926
  0.05689756]",0.692115625942305,6.619655985159319
34,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.31610809  0.06710795 -0.08502359 ... -0.04145594  0.06224452
  0.05678377]",0.6548020903044954,8.053944880699003
35,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.31861608  0.0671201  -0.08585103 ... -0.04137303  0.06212004
  0.0566702 ]",0.7712467566082652,5.195845801773949
35,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.32092469  0.06713013 -0.0866771  ... -0.04129028  0.0619958
  0.05655686]",0.7562418620875254,6.071852659305925
35,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.32168523  0.06707615 -0.08708182 ... -0.0412077   0.0618718
  0.05644375]",0.7465486967314356,-1.8926186571597619
35,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.32399632  0.06708636 -0.08790528 ... -0.04112529  0.06174806
  0.05633086]",0.692115625942305,6.842291656103537
35,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.32611524  0.06709452 -0.08872733 ... -0.04104303  0.06162456
  0.0562182 ]",0.6548020903044954,8.312174355127272
36,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.32860322  0.0671067  -0.08954736 ... -0.04096095  0.06150131
  0.05610576]",0.7712467566082652,5.383133223465002
36,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.33089185  0.06711676 -0.09036604 ... -0.04087903  0.06137831
  0.05599355]",0.7562418620875254,6.278766070728757
36,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.33163246  0.0670628  -0.09076338 ... -0.04079727  0.06125556
  0.05588156]",0.7465486967314356,-1.8820796762146053
36,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.33392365  0.06707304 -0.09157948 ... -0.04071567  0.06113304
  0.0557698 ]",0.692115625942305,7.062709857972102
36,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.33602273  0.06708123 -0.09239418 ... -0.04063424  0.06101078
  0.05565826]",0.6548020903044954,8.56783184335254
37,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.33849088  0.06709344 -0.09320688 ... -0.04055297  0.06088876
  0.05554694]",0.7712467566082652,5.568555247467991
37,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.34075974  0.06710352 -0.09401824 ... -0.04047187  0.06076698
  0.05543585]",0.7562418620875254,6.483618608037318
37,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.34148061  0.06704958 -0.09440828 ... -0.04039092  0.06064545
  0.05532498]",0.7465486967314356,-1.8716456643619352
37,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.34375211  0.06705985 -0.09521708 ... -0.04031014  0.06052415
  0.05521433]",0.692115625942305,7.280932676934224
37,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.34583153  0.06706807 -0.09602451 ... -0.04022952  0.06040311
  0.0551039 ]",0.6548020903044954,8.820942962562928
38,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.34828007  0.0670803  -0.09682995 ... -0.04014906  0.0602823
  0.05499369]",0.7712467566082652,5.752130453292978
38,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.35052935  0.06709041 -0.09763406 ... -0.04006877  0.06016174
  0.0548837 ]",0.7562418620875254,6.686430797702435
38,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.35123068  0.0670365  -0.09801687 ... -0.03998863  0.06004141
  0.05477394]",0.7465486967314356,-1.8613155761012123
38,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.35348267  0.06704679 -0.09881846 ... -0.03990865  0.05992133
  0.05466439]",0.692115625942305,7.496981979179111
38,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.35554263  0.06705504 -0.09961868 ... -0.03982883  0.05980149
  0.05455506]",0.6548020903044954,9.071533074797326
39,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.35797175  0.0670673  -0.10041693 ... -0.03974918  0.05968188
  0.05444595]",0.7712467566082652,5.933877235396608
39,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.14463066189471,"[-0.36020165  0.06707743 -0.10121387 ... -0.03966968  0.05956252
  0.05433706]",0.7562418620875254,6.887222961749764
39,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.36088363  0.06702355 -0.10158952 ... -0.03959034  0.05944339
  0.05422838]",0.7465486967314356,-1.851088376345139
39,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.36311632  0.06703387 -0.10238396 ... -0.03951116  0.05932451
  0.05411993]",0.692115625942305,7.710879413106969
39,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.36515701  0.06704214 -0.10317705 ... -0.03943213  0.05920586
  0.05401169]",0.6548020903044954,9.319627289486721
40,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.3675669   0.06705442 -0.10396819 ... -0.03935327  0.05908745
  0.05390366]",0.7712467566082652,6.1138138050252735
40,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.36977761  0.06706458 -0.10475802 ... -0.03927456  0.05896927
  0.05379586]",0.7562418620875254,7.086015219795847
40,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.37044044  0.06701073 -0.10512658 ... -0.03919601  0.05885133
  0.05368826]",0.7465486967314356,-1.840963040315991
40,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.37265402  0.06702107 -0.10591395 ... -0.03911762  0.05873363
  0.05358089]",0.692115625942305,7.922646411498214
40,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.37467563  0.06702937 -0.10669998 ... -0.03903939  0.05861616
  0.05347373]",0.6548020903044954,9.565250465970077
41,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.37706649  0.06704168 -0.10748407 ... -0.03896131  0.05849893
  0.05336678]",0.7712467566082652,6.291958192039928
41,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.37925819  0.06705186 -0.10826688 ... -0.03888339  0.05838193
  0.05326005]",0.7562418620875254,7.282827491064303
41,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.37990207  0.06699803 -0.10862842 ... -0.03880562  0.05826517
  0.05315353]",0.7465486967314356,-1.8309385534429197
41,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.38209672  0.0670084  -0.10940878 ... -0.03872801  0.05814864
  0.05304722]",0.692115625942305,8.132304193661074
41,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.38409945  0.06701672 -0.11018782 ... -0.03865055  0.05803234
  0.05294112]",0.6548020903044954,9.808427215985471
42,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.38647145  0.06702906 -0.11096494 ... -0.03857325  0.05791628
  0.05283524]",0.7712467566082652,6.468328246722592
42,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.38864435  0.06703927 -0.11174078 ... -0.0384961   0.05780044
  0.05272957]",0.7562418620875254,7.477679496381697
42,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.38926945  0.06698546 -0.11209537 ... -0.03841911  0.05768484
  0.05262411]",0.7465486967314356,-1.821013911260259
42,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.39144537  0.06699585 -0.11286881 ... -0.03834227  0.05756947
  0.05251886]",0.692115625942305,8.339873767557705
42,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.3934294   0.0670042  -0.11364093 ... -0.03826559  0.05745434
  0.05241383]",0.6548020903044954,10.04918190613602
43,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.39578275  0.06701656 -0.11441114 ... -0.03818906  0.05733943
  0.052309  ]",0.7712467566082652,6.642941641565109
43,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.39793702  0.0670268  -0.11518008 ... -0.03811268  0.05722475
  0.05220438]",0.7562418620875254,7.6705907601535515
43,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.39854354  0.06697302 -0.1155278  ... -0.03803645  0.0571103
  0.05209997]",0.7465486967314356,-1.8111881193069124
43,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.4331297537122065,"[-0.40070091  0.06698344 -0.11629437 ... -0.03796038  0.05699608
  0.05199577]",0.692115625942305,8.54537593190938
43,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.40266643  0.06699181 -0.11705964 ... -0.03788446  0.05688209
  0.05189178]",0.6548020903044954,10.287538660331542
44,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.4050013   0.06700419 -0.11782301 ... -0.03780869  0.05676832
  0.051788  ]",0.7712467566082652,6.815815873039888
44,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.40713714  0.06701446 -0.11858513 ... -0.03773307  0.05665478
  0.05168442]",0.7562418620875254,7.861580612320751
44,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.40772525  0.0669607  -0.11892604 ... -0.03765761  0.05654147
  0.05158105]",0.7465486967314356,-1.8014601930266991
44,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.40986426  0.06697114 -0.11968581 ... -0.03758229  0.05642839
  0.05147789]",0.692115625942305,8.748831278280381
44,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.41181145  0.06697954 -0.1204443  ... -0.03750713  0.05631554
  0.05137493]",0.6548020903044954,10.523521362205784
45,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.41412803  0.06699195 -0.1212009  ... -0.03743211  0.0562029
  0.05127218]",0.7712467566082652,6.986968263353084
45,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.41624562  0.06700223 -0.12195627 ... -0.03735725  0.0560905
  0.05116964]",0.7562418620875254,8.050668190296463
45,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.41681552  0.0669485  -0.12229043 ... -0.03728254  0.05597832
  0.0510673 ]",0.7465486967314356,-1.7918291576696959
45,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.41893634  0.06695897 -0.12304347 ... -0.03720797  0.05586636
  0.05096517]",0.692115625942305,8.95026019314135
45,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.42086539  0.06696739 -0.12379524 ... -0.03713355  0.05575463
  0.05086324]",0.6548020903044954,10.757153657509612
46,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.42316386  0.06697982 -0.12454514 ... -0.03705929  0.05564312
  0.05076151]",0.7712467566082652,7.15641596218024
46,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.14463066189471,"[-0.42526338  0.06699013 -0.12529382 ... -0.03698517  0.05553183
  0.05065999]",0.7562418620875254,8.237872440883649
46,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.42581524  0.06693643 -0.12562131 ... -0.0369112   0.05542077
  0.05055867]",0.7465486967314356,-1.7822940481945508
46,"[-2.5450999e-01  2.7480349e-03  2.3749076e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.433129753712206,"[-0.42791807  0.06694692 -0.12636769 ... -0.03683738  0.05530993
  0.05045755]",0.692115625942305,9.149682859912087
46,"[-2.3575662e-01  2.5455481e-03  2.1421902e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.658310316344089,"[-0.42982915  0.06695536 -0.12711282 ... -0.0367637   0.05519931
  0.05035663]",0.6548020903044954,10.988458956480322
47,"[-2.7308467e-01  2.9485924e-03  2.5085022e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",6.602679332529515,"[-0.4321097   0.06696782 -0.12785608 ... -0.03669017  0.05508891
  0.05025592]",0.7712467566082652,7.324175948384813
47,"[-2.5364846e-01  2.7387326e-03  2.2292865e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.04093564 -0.01168832  0.1        ...  0.          0.
  0.        ]",7.144630661894711,"[-0.43419132  0.06697815 -0.12859814 ... -0.03661679  0.05497873
  0.05015541]",0.7562418620875254,8.423212122173588
47,"[-1.1653226e-01  1.2582402e-03  1.0500709e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[ 0.02370678 -0.00676898  0.05791233 ...  0.          0.
  0.        ]",5.414713026976801,"[-0.43472533  0.06692447 -0.12891902 ... -0.03654356  0.05486877
  0.0500551 ]",0.7465486967314356,-1.7728539091718432
